iso3c,year,pop_000,le_birth,le_15,le_65,tfr
BTN,1994,520.156,58.635,51.654,12.351,4.866
BTN,1995,522.363,59.516,52.094,12.452,4.624
BTN,1996,532.709,60.212,52.455,12.534,4.369
BTN,1997,542.279,60.852,52.787,12.612,4.088
BTN,1998,551.451,61.549,53.149,12.691,3.853
BTN,1999,562.834,62.23,53.496,12.766,3.607
BTN,2000,579.146,62.01,53.479,12.73,3.414
BTN,2001,595.268,63.444,54.123,12.904,3.232
BTN,2002,611.2,64.078,54.45,12.978,3.078
BTN,2003,626.896,64.696,54.769,13.051,2.916
BTN,2004,642.358,65.268,55.069,13.122,2.893
BTN,2005,657.624,65.805,55.355,13.192,2.798
BTN,2006,669.022,66.362,55.657,13.268,2.669
BTN,2007,677.497,66.954,55.99,13.358,2.59
BTN,2008,685.73,67.499,56.301,13.444,2.496
BTN,2009,693.744,67.897,56.533,13.515,2.381
BTN,2010,701.611,68.43,56.843,13.601,2.296
BTN,2011,709.422,68.881,57.118,13.691,2.21
BTN,2012,717.239,69.326,57.394,13.781,2.138
BTN,2013,725.052,69.707,57.634,13.859,2.087
BTN,2014,732.725,70.049,57.852,13.931,2.027
BTN,2015,739.989,70.343,58.041,13.995,1.957
BTN,2016,746.559,70.602,58.209,14.051,1.835
BTN,2017,752.964,70.847,58.371,14.11,1.704
BTN,2018,759.279,71.129,58.567,14.197,1.569
BTN,2019,764.914,71.391,58.752,14.28,1.46
BTN,2020,770.004,71.609,58.9,14.337,1.433
BTN,2021,775.008,71.815,59.058,14.407,1.413
IND,1950,353104.276,41.723,45.018,10.915,5.732
IND,1951,360937.923,41.744,44.953,10.842,5.772
IND,1952,368906.796,42.038,45.004,10.866,5.821
IND,1953,377087.58,42.205,44.958,10.912,5.865
IND,1954,385367.83,42.953,45.401,11.044,5.906
IND,1955,394094.982,43.388,45.607,11.102,5.911
IND,1956,403061.003,43.762,45.766,11.113,5.913
IND,1957,412252.191,44.057,45.862,11.093,5.913
IND,1958,421618.608,44.423,46.026,11.085,5.903
IND,1959,430972.917,44.889,46.27,11.113,5.892
IND,1960,440827.788,45.218,46.391,11.161,5.921
IND,1961,451081.369,45.398,46.388,11.229,5.937
IND,1962,461622.383,45.659,46.447,11.326,5.953
IND,1963,472426.004,45.936,46.535,11.417,5.969
IND,1964,483441.235,46.184,46.624,11.468,5.979
IND,1965,494677.383,44.98,46.132,11.225,5.941
IND,1966,505551.309,45.333,46.356,11.164,5.881
IND,1967,516433.925,45.674,46.596,11.067,5.825
IND,1968,527540.214,47.471,47.47,11.191,5.76
IND,1969,539323.603,47.857,47.756,11.142,5.684
IND,1970,551305.737,48.241,48.045,11.174,5.624
IND,1971,563696.866,48.632,48.343,11.316,5.565
IND,1972,576301.49,49.025,48.668,11.532,5.482
IND,1973,589374.455,49.539,49.032,11.805,5.402
IND,1974,602840.51,50.244,49.468,12.097,5.325
IND,1975,616603.393,50.812,49.811,12.305,5.195
IND,1976,630445.045,51.388,50.115,12.409,5.13
IND,1977,644457.85,51.909,50.352,12.412,5.007
IND,1978,658913.406,52.492,50.592,12.359,4.888
IND,1979,673622.113,53.06,50.81,12.276,4.808
IND,1980,688874.653,53.611,51.029,12.195,4.775
IND,1981,704782.116,54.175,51.277,12.148,4.698
IND,1982,720956.48,54.732,51.551,12.139,4.62
IND,1983,737382.451,55.281,51.837,12.161,4.565
IND,1984,754270.641,55.816,52.122,12.204,4.516
IND,1985,771519.671,56.334,52.394,12.259,4.432
IND,1986,788964.497,56.835,52.636,12.318,4.399
IND,1987,806793.489,57.315,52.843,12.376,4.311
IND,1988,824638.76,57.777,53.023,12.435,4.222
IND,1989,842820.602,58.233,53.194,12.5,4.132
IND,1990,861204.744,58.652,53.339,12.57,4.045
IND,1991,879699.586,59.055,53.483,12.649,3.959
IND,1992,898183.926,59.452,53.636,12.737,3.877
IND,1993,916964.171,59.815,53.771,12.829,3.799
IND,1994,935738.422,60.216,53.932,12.935,3.723
IND,1995,954785.495,60.596,54.076,13.044,3.651
IND,1996,973772.763,60.984,54.218,13.159,3.582
IND,1997,992789.672,61.388,54.364,13.279,3.514
IND,1998,1011880.789,61.792,54.513,13.399,3.446
IND,1999,1030988.362,62.207,54.67,13.515,3.383
IND,2000,1050011.745,62.669,54.861,13.624,3.35
IND,2001,1069255.606,63.091,55.037,13.711,3.303
IND,2002,1088686.207,63.616,55.3,13.793,3.217
IND,2003,1107939.87,64.094,55.534,13.849,3.122
IND,2004,1126890.377,64.524,55.736,13.884,3.046
IND,2005,1145638.789,64.996,55.952,13.913,2.958
IND,2006,1163638.637,65.412,56.119,13.928,2.864
IND,2007,1181108.939,65.788,56.242,13.937,2.784
IND,2008,1198274.68,66.149,56.345,13.953,2.718
IND,2009,1215194.931,66.513,56.452,13.992,2.673
IND,2010,1232085.388,66.909,56.593,14.07,2.603
IND,2011,1249141.852,67.359,56.798,14.207,2.536
IND,2012,1266100.53,67.887,57.093,14.418,2.467
IND,2013,1282873.899,68.46,57.452,14.688,2.406
IND,2014,1299390.228,69.074,57.846,14.984,2.306
IND,2015,1315102.79,69.636,58.206,15.26,2.287
IND,2016,1330630.219,70.117,58.494,15.474,2.273
IND,2017,1346642.46,70.467,58.661,15.58,2.2
IND,2018,1361748.899,70.71,58.728,15.593,2.177
IND,2019,1376257.714,70.91,58.776,15.594,2.109
IND,2020,1389966.387,70.15,57.84,14.683,2.051
IND,2021,1402807.867,67.24,54.702,12.748,2.031
IRN,1950,16640.746,38.962,45.07,10.813,6.945
IRN,1951,17024.922,39.164,45.113,10.822,6.948
IRN,1952,17414.333,39.648,45.248,10.851,6.964
IRN,1953,17814.575,40.014,45.303,10.869,6.98
IRN,1954,18220.515,40.627,45.641,10.943,7.005
IRN,1955,18649.248,41.194,45.775,10.978,7.038
IRN,1956,19098.48,41.62,45.897,11.003,7.08
IRN,1957,19566.349,41.999,45.958,11.04,7.178
IRN,1958,20045.475,42.833,46.364,11.122,7.278
IRN,1959,20544.759,43.406,46.569,11.171,7.38
IRN,1960,21098.936,43.957,46.758,11.199,7.301
IRN,1961,21678.677,44.55,46.978,11.245,7.227
IRN,1962,22288.566,44.269,46.439,11.143,7.224
IRN,1963,22921.534,45.619,47.311,11.323,7.181
IRN,1964,23596.654,46.196,47.529,11.367,7.131
IRN,1965,24300.594,46.744,47.709,11.412,7.106
IRN,1966,25033.458,47.421,48,11.474,7.075
IRN,1967,25763.942,48.034,48.207,11.514,7.051
IRN,1968,26502.741,48.136,48.016,11.484,6.974
IRN,1969,27247.862,49.438,48.726,11.61,6.899
IRN,1970,28039.509,50.204,49.004,11.658,6.707
IRN,1971,28859.901,51.124,49.402,11.731,6.51
IRN,1972,29687.464,51.659,49.455,11.745,6.25
IRN,1973,30535.684,52.946,50.117,11.904,6.106
IRN,1974,31428.112,53.854,50.479,11.987,6.042
IRN,1975,32362.956,54.761,50.861,12.037,6.008
IRN,1976,33350.995,55.7,51.228,12.11,6.136
IRN,1977,34331.124,56.577,51.527,12.179,6.203
IRN,1978,35421.869,55.926,50.687,12.028,6.332
IRN,1979,36565.453,58.55,52.264,12.397,6.531
IRN,1980,37844.573,58.537,51.524,12.384,6.584
IRN,1981,39196.756,56.715,48.881,12.27,6.558
IRN,1982,41755.747,57.734,49.373,12.381,6.554
IRN,1983,43244.313,58.748,49.993,12.495,6.511
IRN,1984,44811.658,61.22,52.283,12.69,6.436
IRN,1985,46445.147,61.893,52.629,12.776,6.264
IRN,1986,48087.174,62.487,52.932,12.835,6.012
IRN,1987,49739.3,62.823,53.017,12.845,5.69
IRN,1988,51343.681,63.446,53.358,12.923,5.387
IRN,1989,52880.056,65.718,55.507,13.12,5.108
IRN,1990,54409.416,64.367,54.479,12.944,4.863
IRN,1991,57177.842,66.459,55.808,13.201,4.506
IRN,1992,58803.924,66.776,55.944,13.239,4.082
IRN,1993,59940.108,67.139,56.16,13.299,3.683
IRN,1994,59570.752,67.468,56.32,13.36,3.271
IRN,1995,60400.745,67.785,56.492,13.405,2.885
IRN,1996,61188.873,68.07,56.647,13.483,2.566
IRN,1997,62007.884,68.359,56.843,13.588,2.333
IRN,1998,62953.181,68.73,57.039,13.518,2.197
IRN,1999,63969.661,69.297,57.471,13.834,2.099
IRN,2000,64979.828,69.691,57.717,13.893,2.016
IRN,2001,66108.937,69.955,57.849,13.899,1.94
IRN,2002,67240.765,70.445,58.177,13.999,1.865
IRN,2003,67413.468,69.823,57.766,14.083,1.824
IRN,2004,68495.93,71.37,58.819,14.41,1.796
IRN,2005,69627.419,71.838,59.153,14.36,1.775
IRN,2006,70737.768,72.276,59.423,14.649,1.771
IRN,2007,71813.751,72.772,59.795,14.937,1.768
IRN,2008,72825.086,72.624,59.57,14.914,1.767
IRN,2009,73811.701,72.698,59.638,15.13,1.766
IRN,2010,74833.668,73.069,59.847,15.297,1.768
IRN,2011,75914.042,73.679,60.36,15.498,1.8
IRN,2012,76771.9,74.186,60.82,15.72,1.886
IRN,2013,77877.002,74.449,61.019,15.872,1.961
IRN,2014,79040.853,74.782,61.308,15.873,2.036
IRN,2015,80882.491,75.124,61.576,16.065,2.053
IRN,2016,82699.19,75.6,62.017,16.361,2.07
IRN,2017,83913.271,75.971,62.342,16.531,2.074
IRN,2018,85096.882,76.195,62.531,16.689,1.968
IRN,2019,86138.242,76.103,62.418,16.778,1.77
IRN,2020,86990.162,74.832,61.161,16.548,1.708
IRN,2021,87590.223,73.875,60.081,14.979,1.692
MDV,1950,73.839,37.356,47.428,11.618,6.199
MDV,1951,75.13,37.04,46.958,11.398,6.218
MDV,1952,76.502,37.006,46.547,11.204,6.247
MDV,1953,77.92,36.489,46.288,11.078,6.281
MDV,1954,79.399,36.842,46.084,10.973,6.32
MDV,1955,80.987,36.926,45.91,10.877,6.381
MDV,1956,82.659,37.131,45.832,10.821,6.446
MDV,1957,84.46,37.384,45.773,10.77,6.527
MDV,1958,86.374,37.722,45.783,10.742,6.597
MDV,1959,88.4,38.126,45.719,10.682,6.666
MDV,1960,90.517,38.529,45.719,10.643,6.804
MDV,1961,92.782,38.982,45.699,10.588,6.841
MDV,1962,95.122,39.458,45.694,10.54,6.906
MDV,1963,97.542,40.071,45.738,10.508,6.943
MDV,1964,100.008,40.722,45.834,10.496,6.984
MDV,1965,102.474,41.383,45.985,10.495,7.016
MDV,1966,106.657,42.055,46.136,10.488,7.095
MDV,1967,110.768,42.771,46.327,10.497,7.18
MDV,1968,114.327,43.554,46.579,10.532,7.223
MDV,1969,117.771,44.275,46.768,10.538,7.264
MDV,1970,121.367,45.068,47.001,10.563,7.299
MDV,1971,125.118,46.125,47.469,10.685,7.276
MDV,1972,129.014,47.112,47.811,10.753,7.247
MDV,1973,132.967,48.214,48.243,10.857,7.293
MDV,1974,136.913,49.359,48.689,10.974,7.269
MDV,1975,140.974,50.519,49.176,11.107,7.187
MDV,1976,145.278,51.592,49.57,11.202,7.168
MDV,1977,149.657,52.632,49.969,11.304,7.145
MDV,1978,153.926,51.105,48.543,11.139,7.137
MDV,1979,158.124,54.676,50.813,11.527,7.168
MDV,1980,162.528,55.621,51.203,11.625,7.174
MDV,1981,167.245,56.421,51.467,11.659,7.159
MDV,1982,172.081,57.296,51.858,11.76,7.155
MDV,1983,176.964,58.09,52.184,11.827,7.153
MDV,1984,181.715,58.916,52.575,11.933,7.096
MDV,1985,187.061,59.749,52.983,12.042,7.02
MDV,1986,193.706,60.517,53.347,12.138,6.912
MDV,1987,200.743,61.31,53.753,12.262,6.79
MDV,1988,207.769,62.132,54.213,12.422,6.61
MDV,1989,214.551,62.847,54.575,12.526,6.376
MDV,1990,221.323,63.578,54.969,12.651,6.089
MDV,1991,228.591,64.304,55.371,12.782,5.744
MDV,1992,235.709,65.007,55.755,12.909,5.396
MDV,1993,242.562,65.739,56.172,13.058,5.045
MDV,1994,249.129,66.511,56.623,13.236,4.674
MDV,1995,255.273,67.476,57.274,13.549,4.32
MDV,1996,261.143,68.702,58.189,14.056,3.931
MDV,1997,266.54,69.225,58.365,14.074,3.572
MDV,1998,271.54,69.572,58.362,13.979,3.254
MDV,1999,276.052,70.088,58.535,13.995,2.961
MDV,2000,280.17,70.876,59.002,14.218,2.71
MDV,2001,284.843,72.181,60.001,14.812,2.519
MDV,2002,289.804,73.291,60.816,15.3,2.413
MDV,2003,294.763,74.06,61.315,15.563,2.344
MDV,2004,299.688,73.538,60.956,15.553,2.284
MDV,2005,304.581,74.751,61.569,15.561,2.235
MDV,2006,309.455,75.13,61.781,15.632,2.231
MDV,2007,319.346,75.686,62.197,15.863,2.295
MDV,2008,330.906,76.543,62.939,16.352,2.359
MDV,2009,342.86,77.069,63.366,16.611,2.366
MDV,2010,355.214,77.657,63.869,16.939,2.318
MDV,2011,367.935,78.124,64.269,17.21,2.261
MDV,2012,380.946,78.682,64.745,17.519,2.202
MDV,2013,394.133,79.057,65.051,17.714,2.123
MDV,2014,407.323,79.424,65.352,17.904,2.059
MDV,2015,426.153,79.695,65.558,18.046,1.99
MDV,2016,445.011,79.872,65.671,18.115,1.913
MDV,2017,463.494,79.943,65.68,18.105,1.845
MDV,2018,481.39,80.013,65.692,18.096,1.784
MDV,2019,498.126,80.116,65.741,18.118,1.736
MDV,2020,510.89,79.875,65.452,17.831,1.712
MDV,2021,517.986,79.918,65.449,17.684,1.692
NPL,1950,8308.568,37.684,43.906,10.649,6.002
NPL,1951,8489.323,37.748,43.918,10.652,6.022
NPL,1952,8670.338,37.842,43.992,10.667,6.034
NPL,1953,8849.449,37.871,43.993,10.668,6.04
NPL,1954,9023.515,37.899,43.983,10.665,6.043
NPL,1955,9198.039,37.98,44.022,10.675,6.028
NPL,1956,9371.751,38.051,44.031,10.677,6.023
NPL,1957,9546.04,38.143,44.051,10.68,6.01
NPL,1958,9720.445,38.194,44.011,10.674,6.002
NPL,1959,9889.593,38.406,44.097,10.69,5.992
NPL,1960,10071.769,38.559,44.059,10.684,6.03
NPL,1961,10264.113,38.855,44.154,10.713,6.063
NPL,1962,10466.175,39.153,44.204,10.725,6.075
NPL,1963,10675.256,39.453,44.233,10.737,6.065
NPL,1964,10890.178,39.994,44.433,10.776,6.065
NPL,1965,11115.46,40.446,44.549,10.803,6.029
NPL,1966,11350.443,40.866,44.613,10.814,6.001
NPL,1967,11589.955,41.404,44.791,10.866,5.98
NPL,1968,11841.204,41.802,44.84,10.877,5.969
NPL,1969,12099.618,42.334,45.02,10.921,5.912
NPL,1970,12364.13,42.827,45.207,10.975,5.876
NPL,1971,12638.44,43.312,45.346,11.014,5.842
NPL,1972,12911.299,43.689,45.412,11.029,5.781
NPL,1973,13193.142,44.044,45.459,11.039,5.694
NPL,1974,13478.784,44.464,45.581,11.068,5.738
NPL,1975,13773.818,45.04,45.877,11.14,5.748
NPL,1976,14077.264,45.544,46.082,11.194,5.751
NPL,1977,14384.212,46.005,46.236,11.215,5.726
NPL,1978,14716.648,46.682,46.599,11.303,5.719
NPL,1979,15060.892,47.266,46.817,11.352,5.691
NPL,1980,15416.235,47.889,47.084,11.409,5.639
NPL,1981,15784.649,48.387,47.255,11.444,5.602
NPL,1982,16154.936,48.936,47.378,11.473,5.575
NPL,1983,16539.312,49.431,47.491,11.494,5.555
NPL,1984,16942.017,50.225,47.91,11.585,5.537
NPL,1985,17341.203,50.882,48.156,11.639,5.474
NPL,1986,17739.938,51.535,48.395,11.69,5.424
NPL,1987,18133.914,52.475,48.915,11.809,5.362
NPL,1988,18518.494,53.071,49.085,11.836,5.312
NPL,1989,18922.996,54.127,49.674,11.944,5.253
NPL,1990,19367.158,54.833,49.943,11.999,5.208
NPL,1991,19865.902,55.712,50.387,12.096,5.139
NPL,1992,20395.655,56.71,50.919,12.213,5.044
NPL,1993,21008.611,57.619,51.46,12.329,5.002
NPL,1994,21526.107,58.553,51.915,12.431,4.907
NPL,1995,22063.395,59.318,52.292,12.517,4.785
NPL,1996,22547.746,59.981,52.596,12.591,4.595
NPL,1997,23020.192,60.771,52.963,12.696,4.393
NPL,1998,23478.643,61.549,53.386,12.802,4.235
NPL,1999,23928.013,62.113,53.599,12.832,4.083
NPL,2000,24358.301,62.614,53.77,12.869,3.944
NPL,2001,24760.7,63.336,54.15,12.961,3.763
NPL,2002,25151.443,63.264,53.775,12.942,3.59
NPL,2003,25512.913,64.197,54.423,13.057,3.457
NPL,2004,25852.903,64.818,54.768,13.155,3.311
NPL,2005,26155.027,65.457,55.157,13.228,3.142
NPL,2006,26415.193,65.868,55.365,13.247,2.974
NPL,2007,26622.749,66.329,55.626,13.302,2.843
NPL,2008,26804.561,66.421,55.53,13.273,2.719
NPL,2009,26958.527,66.761,55.696,13.312,2.604
NPL,2010,27095.355,66.814,55.584,13.28,2.512
NPL,2011,27227.778,67.313,55.903,13.358,2.439
NPL,2012,27305.02,67.47,55.907,13.36,2.387
NPL,2013,27356.368,67.965,56.243,13.446,2.334
NPL,2014,27406.742,68.085,56.241,13.447,2.293
NPL,2015,27517.47,67.456,55.72,13.348,2.25
NPL,2016,27703.181,68.776,56.629,13.553,2.203
NPL,2017,28019.191,68.91,56.647,13.557,2.15
NPL,2018,28347.66,68.979,56.605,13.545,2.104
NPL,2019,28665.764,69.558,57.073,13.699,2.08
NPL,2020,28999.227,69.246,56.68,13.26,2.055
NPL,2021,29698.028,68.45,55.774,12.708,2.029
PAK,1950,37459,34.957,43.282,10.405,6.8
PAK,1951,37933.527,36.238,43.752,10.54,6.8
PAK,1952,38498.043,37.358,44.121,10.632,6.8
PAK,1953,39135.512,38.464,44.512,10.73,6.8
PAK,1954,39840.944,39.415,44.752,10.796,6.8
PAK,1955,40607.236,40.505,45.19,10.905,6.8
PAK,1956,41439.021,41.393,45.436,10.959,6.8
PAK,1957,42330.968,42.346,45.792,11.034,6.8
PAK,1958,43286.054,43.232,46.101,11.101,6.8
PAK,1959,44303.932,44.111,46.443,11.182,6.8
PAK,1960,45383.346,44.932,46.754,11.254,6.8
PAK,1961,46525.106,45.783,47.109,11.325,6.8
PAK,1962,47596.724,46.608,47.469,11.405,6.8
PAK,1963,48726.958,47.632,48.078,11.539,6.8
PAK,1964,49923.141,48.595,48.683,11.654,6.8
PAK,1965,51182.042,49.444,49.344,11.804,6.8
PAK,1966,52501.209,50.842,50.292,12.007,6.8
PAK,1967,53897.618,51.901,51.102,12.177,6.8
PAK,1968,55361.968,52.898,51.88,12.348,6.8
PAK,1969,56887.519,53.749,52.535,12.487,6.8
PAK,1970,58466.091,54.76,53.367,12.667,6.801
PAK,1971,60115.653,50.35,49.2,11.867,6.802
PAK,1972,61641.908,55.239,53.426,12.682,6.805
PAK,1973,63377.223,55.486,53.497,12.705,6.808
PAK,1974,65194.026,55.472,53.302,12.675,6.811
PAK,1975,67104.312,55.905,53.542,12.727,6.812
PAK,1976,69149.685,56.113,53.602,12.741,6.808
PAK,1977,71312.161,56.252,53.599,12.739,6.799
PAK,1978,73590.049,56.737,53.964,12.805,6.783
PAK,1979,75988.61,57.146,54.229,12.86,6.761
PAK,1980,78826.072,57.606,54.561,12.936,6.734
PAK,1981,82422.042,58.052,54.873,13.007,6.704
PAK,1982,86118.362,58.416,55.091,13.059,6.674
PAK,1983,89538.034,58.947,55.483,13.156,6.644
PAK,1984,92622.71,59.332,55.707,13.214,6.615
PAK,1985,95385.024,59.363,55.558,13.187,6.585
PAK,1986,98858.079,59.464,55.472,13.174,6.554
PAK,1987,102378.967,59.066,54.862,13.021,6.518
PAK,1988,106123.219,59.356,54.973,13.042,6.476
PAK,1989,109812.457,59.62,55.053,13.062,6.425
PAK,1990,113528.316,60.066,55.318,13.125,6.364
PAK,1991,117299.823,60.259,55.327,13.131,6.291
PAK,1992,121107.315,60.116,54.995,13.063,6.207
PAK,1993,123643.044,59.934,54.591,12.967,6.112
PAK,1994,127450.186,60.116,54.55,12.962,6.008
PAK,1995,131040.091,59.878,54.087,12.86,5.894
PAK,1996,135194.861,60.398,54.367,12.917,5.771
PAK,1997,139274.758,60.603,54.338,12.907,5.642
PAK,1998,143385.777,61.09,54.597,12.965,5.508
PAK,1999,147566.434,61.679,54.951,13.051,5.393
PAK,2000,151822.49,62.102,55.16,13.102,5.257
PAK,2001,156917.357,62.421,55.287,13.13,5.123
PAK,2002,161518.097,62.626,55.317,13.145,5.008
PAK,2003,165007.518,62.843,55.378,13.16,4.88
PAK,2004,168745.843,63.052,55.442,13.173,4.754
PAK,2005,172551.397,62.466,55.034,13.131,4.637
PAK,2006,176192.799,63.731,55.864,13.287,4.526
PAK,2007,179947.17,63.852,55.859,13.303,4.51
PAK,2008,183901.871,64.036,55.908,13.33,4.432
PAK,2009,187962.039,64.14,55.907,13.321,4.36
PAK,2010,192284.405,64.436,56.074,13.375,4.297
PAK,2011,196624.591,64.648,56.123,13.386,4.234
PAK,2012,200580.885,64.782,56.099,13.385,4.169
PAK,2013,203830.836,65.15,56.316,13.458,4.106
PAK,2014,206844.288,65.284,56.288,13.453,4.005
PAK,2015,209658.967,65.697,56.541,13.538,3.904
PAK,2016,212279.629,65.88,56.565,13.546,3.827
PAK,2017,214770.05,66.297,56.825,13.632,3.759
PAK,2018,217989.26,66.482,56.855,13.643,3.685
PAK,2019,221473.699,66.756,56.973,13.681,3.62
PAK,2020,225112.86,66.269,56.278,13.007,3.555
PAK,2021,229280.621,66.098,55.936,12.821,3.47
LKA,1950,7875.531,54.774,49.52,11.341,5.54
LKA,1951,8016.423,55.226,49.81,11.452,5.54
LKA,1952,8166.498,55.659,50.151,11.589,5.521
LKA,1953,8324.451,56.124,50.569,11.768,5.495
LKA,1954,8489.37,56.639,50.918,11.913,5.455
LKA,1955,8660.78,56.852,50.911,11.887,5.424
LKA,1956,8838.474,57.37,51.163,11.988,5.428
LKA,1957,9023.717,57.899,51.373,12.077,5.505
LKA,1958,9222.24,58.703,51.768,12.249,5.579
LKA,1959,9437.093,59.711,52.337,12.519,5.565
LKA,1960,9665.494,60.699,52.955,12.821,5.465
LKA,1961,9902.249,61.328,53.298,12.983,5.331
LKA,1962,10143.526,61.733,53.508,13.078,5.261
LKA,1963,10390.609,61.976,53.598,13.111,5.211
LKA,1964,10644.452,62.174,53.68,13.15,5.135
LKA,1965,10903.721,62.637,53.978,13.294,5.004
LKA,1966,11166.727,63.055,54.22,13.416,4.884
LKA,1967,11432.716,63.51,54.48,13.555,4.855
LKA,1968,11709.3,63.777,54.571,13.601,4.682
LKA,1969,11984.33,63.993,54.674,13.659,4.5
LKA,1970,12254.084,65.267,55.905,14.338,4.361
LKA,1971,12523.454,65.922,56.512,14.819,4.242
LKA,1972,12785.849,65.828,56.36,14.588,4.147
LKA,1973,13043.065,65.939,56.382,14.598,4.033
LKA,1974,13296.409,65.999,56.357,14.597,3.848
LKA,1975,13540.143,66.237,56.447,14.627,3.792
LKA,1976,13785.604,66.513,56.501,14.646,3.746
LKA,1977,14034.736,66.551,56.275,14.503,3.676
LKA,1978,14283.369,67.566,57.101,14.99,3.724
LKA,1979,14546.262,68.13,57.304,15.087,3.74
LKA,1980,14814.512,68.661,57.569,15.231,3.643
LKA,1981,15072.777,69.212,57.867,15.397,3.576
LKA,1982,15325.059,69.674,58.114,15.523,3.298
LKA,1983,15552.447,70.068,58.298,15.663,3.093
LKA,1984,15764.438,70.649,58.574,15.918,2.988
LKA,1985,15980.717,70.969,58.632,15.929,2.879
LKA,1986,16203.959,71.421,58.862,16.052,2.744
LKA,1987,16432.031,71.457,58.718,15.978,2.657
